,start_timestamp,frame,actual_timestamp,area,probability
6783,1573847301,860,1573847358,169360,0.9828341007232666
6796,1573850373,42,1573850375,136125,0.9795085191726685
6808,1574440131,242,1574440147,215816,0.9975272417068481
6815,1574440131,506,1574440164,147870,0.9882854223251343
6820,1574440131,856,1574440188,149260,0.8268626928329468
6834,1574443894,458,1574443924,153105,0.9007681608200073
6841,1574443894,886,1574443953,154224,0.9839239716529846
6851,1573061362,356,1573061385,291922,0.9956443905830383
6866,1573061362,1084,1573061434,170688,0.995444655418396
6883,1573832108,90,1573832114,288711,0.992486834526062
6896,1573832108,264,1573832125,145848,0.7720626592636108
6900,1573832108,592,1573832147,144669,0.992218554019928
6913,1574455323,68,1574455327,186436,0.9979928731918335
6938,1574455323,226,1574455338,161616,0.9716662764549255
6946,1573829691,76,1573829696,57376,0.7209028005599976
6954,1573829691,346,1573829714,308352,0.9370762705802917
6961,1573830284,662,1573830328,147200,0.99405437707901
6969,1573830284,836,1573830339,87000,0.9078031778335571
6978,1573830284,1334,1573830372,142662,0.9537821412086487
6981,1573830284,1340,1573830373,300000,0.9985247850418091
6992,1573843701,320,1573843722,133952,0.9981455206871033
7010,1573843701,886,1573843760,176136,0.991554319858551
7019,1573843701,1222,1573843782,82904,0.8571752309799194
33780,1573843821,6,1573843821,89999,0.9786341190338135
7033,1573844061,1240,1573844143,271040,0.9759234189987183
7042,1573844061,1634,1573844169,178092,0.9736826419830322
7047,1573064887,92,1573064893,303500,0.9988168478012085
7070,1573064887,718,1573064934,81490,0.9921115636825562
7117,1573826880,226,1573826895,144172,0.9943718314170837
7159,1573826880,718,1573826927,55460,0.8666223287582397
7162,1574433666,152,1574433676,67146,0.9308145642280579
7170,1574433666,638,1574433708,248400,0.9990618228912354
7184,1574433666,1164,1574433743,164825,0.9952443242073059
7196,1574433666,1320,1574433754,97146,0.9874850511550903
7200,1574433666,1594,1574433772,153426,0.9285671710968018
7207,1574433666,1704,1574433779,47652,0.9670414328575134
7209,1574438109,174,1574438120,79297,0.8761190176010132
7218,1573823774,350,1573823797,157760,0.8053103685379028
7225,1573823774,690,1573823820,191418,0.9946108460426331
7250,1574431508,354,1574431531,184356,0.9764362573623657
7257,1574431508,676,1574431553,59488,0.7626659274101257
7269,1574431508,860,1574431565,64008,0.9729229211807251
7276,1574431508,996,1574431574,184220,0.898090124130249
7283,1574431508,1480,1574431606,173712,0.910713255405426
7294,1574431508,1754,1574431624,129030,0.970129132270813
7298,1574432058,514,1574432092,179208,0.997106671333313
7308,1574432129,480,1574432161,197286,0.9886149764060974
7333,1574432129,608,1574432169,135036,0.9917193055152893
7351,1573818990,858,1573819047,190022,0.9530163407325745
7372,1573819509,1000,1573819575,152110,0.9575531482696533
7381,1573819739,64,1573819743,202270,0.985447108745575
7388,1573070461,340,1573070483,114816,0.784406304359436
7391,1573070461,1048,1573070530,153648,0.9032848477363586
7395,1573070461,1590,1573070567,100820,0.9381523132324219
7409,1574428210,58,1574428213,69160,0.8222980499267578
7418,1574429082,54,1574429085,149454,0.9221236109733582
7425,1574429082,596,1574429121,104082,0.9773375988006592
7428,1574429082,972,1574429146,126315,0.7943415641784668
7441,1574429082,1132,1574429157,130140,0.9792417287826538
7445,1573072165,34,1573072167,248455,0.9943526983261108
7454,1573072165,796,1573072218,124806,0.9589135050773621
7467,1574438893,94,1574438899,57228,0.8838891386985779
7503,1574370072,468,1574370103,83304,0.8748417496681213
7508,1574370072,676,1574370117,67921,0.9392847418785095
7520,1574372424,1026,1574372492,132192,0.7174237966537476
7529,1574372424,1124,1574372498,193475,0.9688510894775391
7557,1574360099,488,1574360131,182688,0.9759801030158997
7569,1574360099,1094,1574360171,326452,0.9918700456619263
7587,1574363540,368,1574363564,268323,0.9936081171035767
7601,1574363540,1102,1574363613,98298,0.8924116492271423
7616,1574366198,524,1574366232,277394,0.9889529347419739
7640,1574366198,1612,1574366305,150920,0.990492045879364
7653,1574366608,290,1574366627,155610,0.9910951852798462
7660,1574366608,1114,1574366682,141484,0.9505418539047241
7673,1574368168,570,1574368206,180525,0.7783201336860657
7680,1574368168,1728,1574368283,162688,0.9724026918411255
7692,1573411262,1186,1573411341,103782,0.9210525751113892
7702,1573411380,1152,1573411456,168295,0.9966437220573425
7725,1573411743,1550,1573411846,120680,0.926770031452179
7757,1573410164,90,1573410170,124292,0.937236487865448
7777,1573410164,848,1573410220,133955,0.9877352714538574
7786,1573410164,1102,1573410237,129548,0.9329907894134521
7795,1573841025,660,1573841069,176055,0.9922283887863159
7822,1574443127,128,1574443135,67952,0.9404993057250977
7836,1574443127,604,1574443167,130315,0.9383167624473572
7844,1574443127,670,1574443171,95904,0.9601657390594482
7848,1574447216,76,1574447221,166560,0.9705619812011719
7861,1574448142,68,1574448146,115275,0.975851833820343
7868,1574448142,600,1574448182,156312,0.9845031499862671
7880,1573410376,400,1573410402,101640,0.8867564797401428
7906,1574352552,2,1574352552,150839,0.7918562889099121
7909,1574352552,204,1574352565,107238,0.9763771295547485
7925,1574355270,624,1574355311,101640,0.993556022644043
7929,1574355270,812,1574355324,177355,0.9957050085067749
7938,1574347896,342,1574347918,145024,0.9686610698699951
7947,1574348611,170,1574348622,156288,0.7588179707527161
7962,1574348611,940,1574348673,113344,0.9899293184280396
7980,1574348611,1064,1574348681,284200,0.9928869009017944
7989,1574348611,1374,1574348702,140000,0.9344783425331116
7996,1574348611,1706,1574348724,127120,0.7941052317619324
8002,1574340839,66,1574340843,155112,0.7295353412628174
8012,1574341011,88,1574341016,303000,0.9941693544387817
8070,1574337676,70,1574337680,161370,0.9185734987258911
8086,1574337676,206,1574337689,163073,0.9847939610481262
8108,1574338099,200,1574338112,89961,0.7263286113739014
8116,1573397655,256,1573397672,137295,0.9987646341323853
8134,1573396639,462,1573396669,116432,0.8338792324066162
8145,1573390733,376,1573390758,304278,0.9994800090789795
8185,1574277503,650,1574277546,36696,0.7663902044296265
8192,1574277503,1084,1574277575,260094,0.9874402284622192
8215,1574277503,1518,1574277604,99161,0.914242684841156
8225,1574277503,1686,1574277615,104006,0.970564603805542
8259,1574277871,314,1574277891,139334,0.7693402767181396
8265,1574277871,436,1574277900,144834,0.9075289964675903
8277,1574277871,588,1574277910,276276,0.9937993288040161
8283,1574277871,600,1574277911,194910,0.9505233764648438
8320,1574277871,1548,1574277974,42795,0.8623720407485962
8365,1574284489,78,1574284494,214952,0.9731988906860352
8370,1574284489,90,1574284495,147822,0.8592879772186279
8396,1574284489,384,1574284514,35571,0.8932931423187256
8426,1574284489,838,1574284544,312970,0.9992142915725708
8454,1574284489,982,1574284554,266259,0.9905608892440796
8483,1574284607,474,1574284638,49734,0.7460113167762756
8493,1574273956,142,1574273965,123984,0.8872990608215332
8518,1574270032,518,1574270066,118590,0.9112014174461365
8538,1573679704,40,1573679706,89598,0.9951631426811218
8553,1573679704,170,1573679715,130620,0.9882018566131592
8574,1574268072,54,1574268075,107401,0.9855304956436157
8595,1574268757,4,1574268757,134028,0.8633145093917847
75107,1574268689,1024,1574268757,134028,0.8633145093917847
8614,1574268757,132,1574268765,133518,0.9911837577819824
8631,1574268757,524,1574268791,165688,0.9618046283721924
8680,1574268757,1270,1574268841,67728,0.9320951700210571
8716,1574265308,98,1574265314,260190,0.9993158578872681
8725,1574265308,116,1574265315,269412,0.9975046515464783
8728,1574265308,122,1574265316,273888,0.9822628498077393
8736,1574265308,138,1574265317,334035,0.9396134614944458
8744,1574265308,154,1574265318,161435,0.8461184501647949
8781,1574266827,64,1574266831,351430,0.9897446036338806
8806,1574266827,772,1574266878,107994,0.9493808150291443
8825,1574266827,1370,1574266918,176468,0.9996631741523743
8840,1573837738,874,1573837796,146864,0.994714081287384
8847,1573837738,1190,1573837817,128060,0.94261234998703
8851,1574452902,350,1574452925,180950,0.9828376770019531
8860,1574452902,640,1574452944,131943,0.9933857321739197
8878,1573674431,132,1573674439,102846,0.9960616230964661
8887,1573674431,236,1573674446,146800,0.9944105744361877
8904,1573674431,1098,1573674504,147630,0.8139752149581909
8914,1573674431,1554,1573674534,168000,0.9918049573898315
8924,1574257918,236,1574257933,116795,0.8766708970069885
8953,1574258234,920,1574258295,133980,0.8571093082427979
8957,1574258234,938,1574258296,171196,0.7887352705001831
8981,1574258234,1536,1574258336,143664,0.7611255049705505
8991,1574258779,68,1574258783,160822,0.8931763768196106
9003,1574258779,1074,1574258850,91410,0.9652608633041382
9021,1574258779,1278,1574258864,197750,0.9953101873397827
9030,1574258779,1670,1574258890,145299,0.9943966865539551
9035,1574258779,1684,1574258891,35256,0.7975875735282898
9059,1574260853,448,1574260882,209350,0.9870957136154175
9060,1574260853,450,1574260883,253308,0.9950792789459229
9089,1574266946,238,1574266961,203319,0.9982808232307434
9116,1573667058,878,1573667116,128470,0.9273738265037537
9131,1573667058,1410,1573667152,141282,0.9813472032546997
9142,1573667058,1708,1573667171,175522,0.9856547117233276
9158,1574254680,174,1574254691,122038,0.9337067008018494
9161,1574254738,56,1574254741,94720,0.9575884342193604
9169,1574255052,78,1574255057,176320,0.9689285159111023
9194,1573248366,224,1573248380,187575,0.9880840182304382
9195,1573248366,226,1573248381,207043,0.9979643821716309
9238,1573248366,734,1573248414,128248,0.8286125063896179
9249,1573248366,1232,1573248448,126791,0.9741060137748718
9287,1573659022,448,1573659051,126540,0.9702943563461304
9300,1573659022,912,1573659082,280115,0.988171398639679
9315,1574338914,52,1574338917,189648,0.9917021989822388
9338,1573663737,254,1573663753,111202,0.9878439903259277
9350,1573663737,1194,1573663816,220578,0.9735960960388184
9356,1573665386,78,1573665391,156078,0.9918838143348694
9367,1573665386,704,1573665432,137886,0.9897252917289734
9376,1573665386,848,1573665442,123660,0.9399458169937134
9384,1573665386,1510,1573665486,180840,0.9908332228660583
9394,1573665386,1752,1573665502,133133,0.955312192440033
9414,1573662311,58,1573662314,99876,0.9088053703308105
9419,1573662311,450,1573662341,266845,0.976113498210907
9424,1573662311,1244,1573662393,108112,0.8376824259757996
9428,1573662311,1728,1573662426,125326,0.876071572303772
9434,1574343253,72,1574343257,81440,0.9459206461906433
9441,1573246930,868,1573246987,104185,0.7642940878868103
9449,1574343331,100,1574343337,191400,0.9653386473655701
9453,1573658285,646,1573658328,197185,0.7794133424758911
9457,1573820617,68,1573820621,124914,0.9425591826438904
9468,1573820617,286,1573820636,169290,0.9975489974021912
9481,1573820617,876,1573820675,158844,0.9683129191398621
9494,1573820617,1010,1573820684,291967,0.9934268593788147
9513,1573820617,1166,1573820694,136240,0.7854681015014648
9519,1573820617,1482,1573820715,321762,0.9985743761062622
9529,1573820617,1748,1573820733,149137,0.7498311400413513
9533,1573654494,480,1573654526,222642,0.9958629012107849
9544,1573654494,636,1573654536,161084,0.9047855138778687
9556,1573654494,974,1573654558,278499,0.9219567179679871
9560,1573654494,992,1573654560,137740,0.9100496172904968
9568,1573654494,1724,1573654608,116998,0.7783244848251343
9574,1574345878,74,1574345882,165636,0.9987868666648865
9588,1574345878,410,1574345905,123656,0.9953436851501465
9598,1573651357,330,1573651379,129408,0.8408252000808716
9607,1573648288,388,1573648313,95568,0.7468409538269043
9619,1573645728,554,1573645764,109548,0.886991560459137
9634,1573645728,822,1573645782,80898,0.9767945408821106
9638,1573645728,880,1573645786,205296,0.9745458364486694
9651,1573645728,1018,1573645795,183924,0.9744523167610168
9659,1573645728,1274,1573645812,191990,0.8726153373718262
9660,1573645728,1276,1573645813,265270,0.9038985371589661
9667,1573836208,318,1573836229,146000,0.9919769763946533
9678,1573836208,842,1573836264,92518,0.8323529362678528
9685,1573836208,1218,1573836289,102476,0.8065241575241089
9766,1574198529,346,1574198552,166251,0.9655777215957642
9787,1573126487,670,1573126531,194545,0.9059012532234192
9802,1574191998,1482,1574192096,159120,0.9881260395050049
9819,1574195713,94,1574195719,101597,0.9625779986381531
9829,1574195713,194,1574195725,38502,0.7195515632629395
9849,1573243880,90,1573243886,26796,0.7577214241027832
9854,1573127711,82,1573127716,86829,0.7680047750473022
9866,1573243196,68,1573243200,144570,0.9923869967460632
9888,1573243196,232,1573243211,196977,0.807503879070282
9908,1573243196,352,1573243219,21594,0.708200216293335
9917,1573243196,552,1573243232,227864,0.9972805976867676
9945,1573243196,1264,1573243280,315887,0.9965749382972717
9968,1573243196,1450,1573243292,194454,0.996208906173706
9982,1573243196,1706,1573243309,178220,0.8211383819580078
9991,1573128122,40,1573128124,182000,0.9350343942642212
9999,1573128122,560,1573128159,303606,0.9992943406105042
10007,1573128122,992,1573128188,165473,0.9660835266113281
10021,1574192431,60,1574192435,307266,0.9985505938529968
10051,1574192431,120,1574192439,277800,0.9992304444313049
10059,1574192431,136,1574192440,87376,0.9069228768348694
10074,1574192431,268,1574192448,59392,0.8456499576568604
10089,1574192431,622,1574192472,115911,0.8442249894142151
10096,1574192431,1072,1574192502,281006,0.9863705635070801
10113,1573241734,186,1573241746,76380,0.9469148516654968
10140,1573241734,978,1573241799,285621,0.9991975426673889
10150,1574189150,104,1574189156,131052,0.9727761745452881
10179,1574183759,1380,1574183851,180456,0.8791850805282593
87871,1574183877,14,1574183877,179410,0.9957429766654968
87873,1574183877,18,1574183878,269814,0.9973627328872681
10192,1574185868,328,1574185889,267090,0.9974054098129272
10213,1574185868,1106,1574185941,145367,0.9098973274230957
10222,1573129272,78,1573129277,264516,0.9890244603157043
10234,1574171621,996,1574171687,90650,0.9700299501419067
10246,1574176859,66,1574176863,176256,0.9958646297454834
10254,1574176859,592,1574176898,80960,0.7677322030067444
10273,1574181588,326,1574181609,138897,0.9649887681007385
10278,1574181588,886,1574181647,189999,0.9115772247314453
10287,1574181588,1370,1574181679,191868,0.9978864192962646
10297,1574181588,1692,1574181700,108745,0.8323797583580017
10313,1574181708,550,1574181744,238579,0.9935986399650574
10323,1574181708,1008,1574181775,180708,0.9992685317993164
10339,1574181708,1236,1574181790,95484,0.7484961748123169
10354,1574181867,622,1574181908,174720,0.9610242247581482
10364,1574181867,1760,1574181984,274736,0.9952877759933472
10379,1573238986,108,1573238993,226260,0.9941884279251099
10385,1573238986,120,1573238994,201597,0.9047556519508362
10392,1573238986,200,1573238999,139590,0.8961019515991211
10411,1573238986,806,1573239039,129808,0.9158189296722412
10428,1573238986,1394,1573239078,129978,0.8022906184196472
10438,1573238986,1530,1573239088,180198,0.9979122281074524
10459,1573132445,80,1573132450,103456,0.9409084320068359
10467,1574163722,68,1574163726,365680,0.7522606253623962
10486,1573591405,568,1573591442,53824,0.873183012008667
10497,1573593489,656,1573593532,138000,0.7335994839668274
10504,1573593489,872,1573593547,128800,0.9401722550392151
10511,1573593609,704,1573593655,175600,0.8498750925064087
10514,1573593609,1078,1573593680,136940,0.7959136962890625
10523,1573593609,1582,1573593714,102760,0.7090693712234497
10540,1573588018,614,1573588058,102362,0.8727909922599792
10566,1573583295,320,1573583316,90882,0.9589897394180298
10576,1573583295,1366,1573583386,165032,0.9873633980751038
10582,1573583580,718,1573583627,172980,0.9545465707778931
10586,1573136984,452,1573137014,109896,0.9512938857078552
10595,1573421107,38,1573421109,114070,0.9315729141235352
